original_file,spectrogram_file,emotion,split
1044_WSI_DIS_XX.wav,disgust_2896.png,disgust,train
1026_IEO_NEU_XX.wav,neutral_2897.png,neutral,train
1073_ITS_SAD_XX.wav,sad_2898.png,sad,train
1049_ITS_FEA_XX.wav,fear_2899.png,fear,train
1036_IWL_SAD_XX.wav,sad_2900.png,sad,train
1032_TIE_FEA_XX.wav,fear_2901.png,fear,train
1021_IWL_ANG_XX.wav,angry_2902.png,angry,train
1064_ITS_HAP_XX.wav,happy_2903.png,happy,train
1047_IOM_FEA_XX.wav,fear_2904.png,fear,train
1056_MTI_HAP_XX.wav,happy_2905.png,happy,train
1091_IWW_HAP_XX.wav,happy_2906.png,happy,train
1089_ITS_FEA_XX.wav,fear_2907.png,fear,train
1089_WSI_HAP_XX.wav,happy_2908.png,happy,train
1049_IWW_ANG_XX.wav,angry_2909.png,angry,train
1043_TAI_DIS_XX.wav,disgust_2910.png,disgust,train
1041_TSI_ANG_XX.wav,angry_2911.png,angry,train
1090_TIE_ANG_XX.wav,angry_2912.png,angry,train
1071_IWL_HAP_XX.wav,happy_2913.png,happy,train
1020_DFA_HAP_XX.wav,happy_2914.png,happy,train
1070_IEO_ANG_LO.wav,angry_2915.png,angry,train
1044_TIE_ANG_XX.wav,angry_2916.png,angry,train
1084_MTI_DIS_XX.wav,disgust_2917.png,disgust,train
1052_IOM_SAD_XX.wav,sad_2918.png,sad,train
1045_IWW_SAD_XX.wav,sad_2919.png,sad,train
1018_IEO_ANG_HI.wav,angry_2920.png,angry,train
1019_MTI_ANG_XX.wav,angry_2921.png,angry,train
1043_IOM_FEA_XX.wav,fear_2922.png,fear,train
1029_IOM_NEU_XX.wav,neutral_2923.png,neutral,train
1044_MTI_FEA_XX.wav,fear_2924.png,fear,train
1016_DFA_NEU_XX.wav,neutral_2925.png,neutral,train
1048_IEO_FEA_HI.wav,fear_2926.png,fear,train
1046_IOM_ANG_XX.wav,angry_2927.png,angry,train
1006_IEO_SAD_LO.wav,sad_2928.png,sad,train
1076_IWL_SAD_XX.wav,sad_2929.png,sad,train
1038_TIE_DIS_XX.wav,disgust_2930.png,disgust,train
1042_ITH_HAP_XX.wav,happy_2931.png,happy,train
1043_ITH_SAD_XX.wav,sad_2932.png,sad,train
1020_IOM_HAP_XX.wav,happy_2933.png,happy,train
1004_ITH_SAD_XX.wav,sad_2934.png,sad,train
1060_IEO_HAP_MD.wav,happy_2935.png,happy,train
1028_DFA_NEU_XX.wav,neutral_2936.png,neutral,train
1067_ITH_DIS_XX.wav,disgust_2937.png,disgust,train
1025_IWW_FEA_XX.wav,fear_2938.png,fear,train
1091_TIE_DIS_XX.wav,disgust_2939.png,disgust,train
1007_TAI_FEA_XX.wav,fear_2940.png,fear,train
1028_IOM_NEU_XX.wav,neutral_2941.png,neutral,train
1054_ITS_FEA_XX.wav,fear_2942.png,fear,train
1002_IEO_SAD_LO.wav,sad_2943.png,sad,train
1070_IEO_DIS_MD.wav,disgust_2944.png,disgust,train
1001_DFA_DIS_XX.wav,disgust_2945.png,disgust,train
1035_MTI_FEA_XX.wav,fear_2946.png,fear,train
1088_MTI_NEU_XX.wav,neutral_2947.png,neutral,train
1002_TSI_SAD_XX.wav,sad_2948.png,sad,train
1016_IWW_NEU_XX.wav,neutral_2949.png,neutral,train
1030_IWW_HAP_XX.wav,happy_2950.png,happy,train
1024_TAI_FEA_XX.wav,fear_2951.png,fear,train
1086_IWL_DIS_XX.wav,disgust_2952.png,disgust,train
1031_TSI_FEA_XX.wav,fear_2953.png,fear,train
1063_IEO_HAP_LO.wav,happy_2954.png,happy,train
1025_IWL_NEU_XX.wav,neutral_2955.png,neutral,train
1026_TSI_FEA_XX.wav,fear_2956.png,fear,train
1049_IWL_HAP_XX.wav,happy_2957.png,happy,train
1047_TIE_ANG_XX.wav,angry_2958.png,angry,train
1075_ITS_SAD_XX.wav,sad_2959.png,sad,train
1075_DFA_ANG_XX.wav,angry_2960.png,angry,train
1056_TIE_DIS_XX.wav,disgust_2961.png,disgust,train
1085_IOM_HAP_XX.wav,happy_2962.png,happy,train
1020_ITS_NEU_XX.wav,neutral_2963.png,neutral,train
1006_ITH_DIS_XX.wav,disgust_2964.png,disgust,train
1082_IWL_NEU_XX.wav,neutral_2965.png,neutral,train
1079_IEO_FEA_HI.wav,fear_2966.png,fear,train
1019_TIE_HAP_XX.wav,happy_2967.png,happy,train
1023_MTI_SAD_XX.wav,sad_2968.png,sad,train
1046_ITH_FEA_XX.wav,fear_2969.png,fear,train
1055_ITS_DIS_XX.wav,disgust_2970.png,disgust,train
1007_ITS_SAD_XX.wav,sad_2971.png,sad,train
1075_TIE_SAD_XX.wav,sad_2972.png,sad,train
1087_IEO_SAD_MD.wav,sad_2973.png,sad,train
1038_IEO_DIS_HI.wav,disgust_2974.png,disgust,train
1076_WSI_FEA_XX.wav,fear_2975.png,fear,train
1053_IEO_SAD_HI.wav,sad_2976.png,sad,train
1034_MTI_ANG_XX.wav,angry_2977.png,angry,train
1085_MTI_ANG_XX.wav,angry_2978.png,angry,train
1006_ITH_HAP_XX.wav,happy_2979.png,happy,train
1010_WSI_DIS_XX.wav,disgust_2980.png,disgust,train
1079_TAI_SAD_XX.wav,sad_2981.png,sad,train
1067_IEO_ANG_LO.wav,angry_2982.png,angry,train
1011_TIE_FEA_XX.wav,fear_2983.png,fear,train
1084_IEO_DIS_HI.wav,disgust_2984.png,disgust,train
1023_ITS_FEA_XX.wav,fear_2985.png,fear,train
1011_TSI_HAP_XX.wav,happy_2986.png,happy,train
1059_TSI_DIS_XX.wav,disgust_2987.png,disgust,train
1089_IWW_FEA_XX.wav,fear_2988.png,fear,train
1013_WSI_NEU_XX.wav,neutral_2989.png,neutral,train
1024_DFA_DIS_XX.wav,disgust_2990.png,disgust,train
1034_MTI_HAP_XX.wav,happy_2991.png,happy,train
1041_TAI_FEA_XX.wav,fear_2992.png,fear,train
1029_TIE_NEU_XX.wav,neutral_2993.png,neutral,train
1043_WSI_HAP_XX.wav,happy_2994.png,happy,train
1073_IEO_HAP_LO.wav,happy_2995.png,happy,train
1042_IOM_HAP_XX.wav,happy_2996.png,happy,train
1074_TSI_FEA_XX.wav,fear_2997.png,fear,train
1021_MTI_NEU_XX.wav,neutral_2998.png,neutral,train
1045_TIE_FEA_XX.wav,fear_2999.png,fear,train
1005_ITH_ANG_XX.wav,angry_3000.png,angry,train
1032_IEO_ANG_LO.wav,angry_3001.png,angry,train
1087_TSI_DIS_XX.wav,disgust_3002.png,disgust,train
1033_TSI_FEA_XX.wav,fear_3003.png,fear,train
1012_ITS_NEU_XX.wav,neutral_3004.png,neutral,train
1076_IEO_DIS_LO.wav,disgust_3005.png,disgust,train
1030_IOM_ANG_XX.wav,angry_3006.png,angry,train
1026_TSI_HAP_XX.wav,happy_3007.png,happy,train
1013_TAI_DIS_XX.wav,disgust_3008.png,disgust,train
1045_IEO_SAD_MD.wav,sad_3009.png,sad,train
1068_IWW_NEU_XX.wav,neutral_3010.png,neutral,train
1029_IEO_FEA_MD.wav,fear_3011.png,fear,train
1014_WSI_ANG_XX.wav,angry_3012.png,angry,train
1036_TSI_ANG_XX.wav,angry_3013.png,angry,train
1077_IEO_DIS_MD.wav,disgust_3014.png,disgust,train
1058_IEO_DIS_MD.wav,disgust_3015.png,disgust,train
1025_WSI_SAD_XX.wav,sad_3016.png,sad,train
1003_TAI_FEA_XX.wav,fear_3017.png,fear,train
1077_IWW_NEU_XX.wav,neutral_3018.png,neutral,train
1067_IWL_NEU_XX.wav,neutral_3019.png,neutral,train
1006_ITS_DIS_XX.wav,disgust_3020.png,disgust,train
1004_WSI_NEU_XX.wav,neutral_3021.png,neutral,train
1035_IEO_HAP_LO.wav,happy_3022.png,happy,train
1086_IEO_SAD_MD.wav,sad_3023.png,sad,train
1060_ITS_HAP_XX.wav,happy_3024.png,happy,train
1066_ITS_NEU_XX.wav,neutral_3025.png,neutral,train
1028_MTI_FEA_XX.wav,fear_3026.png,fear,train
1045_WSI_HAP_XX.wav,happy_3027.png,happy,train
1036_TIE_FEA_XX.wav,fear_3028.png,fear,train
1023_ITS_HAP_XX.wav,happy_3029.png,happy,train
1079_ITS_DIS_XX.wav,disgust_3030.png,disgust,train
1073_TAI_DIS_XX.wav,disgust_3031.png,disgust,train
1032_TAI_DIS_XX.wav,disgust_3032.png,disgust,train
1062_ITS_SAD_XX.wav,sad_3033.png,sad,train
1012_MTI_DIS_XX.wav,disgust_3034.png,disgust,train
1004_WSI_SAD_XX.wav,sad_3035.png,sad,train
1022_IWL_DIS_XX.wav,disgust_3036.png,disgust,train
1056_IOM_NEU_XX.wav,neutral_3037.png,neutral,train
1056_TIE_ANG_XX.wav,angry_3038.png,angry,train
1053_IOM_HAP_XX.wav,happy_3039.png,happy,train
1049_TIE_NEU_XX.wav,neutral_3040.png,neutral,train
1065_IEO_HAP_MD.wav,happy_3041.png,happy,train
1026_ITH_SAD_XX.wav,sad_3042.png,sad,train
1031_IEO_FEA_LO.wav,fear_3043.png,fear,train
1067_IEO_FEA_MD.wav,fear_3044.png,fear,train
1025_TIE_ANG_XX.wav,angry_3045.png,angry,train
1024_IEO_FEA_MD.wav,fear_3046.png,fear,train
1059_WSI_FEA_XX.wav,fear_3047.png,fear,train
1008_MTI_FEA_XX.wav,fear_3048.png,fear,train
1032_WSI_HAP_XX.wav,happy_3049.png,happy,train
1066_WSI_NEU_XX.wav,neutral_3050.png,neutral,train
1026_IEO_FEA_MD.wav,fear_3051.png,fear,train
1022_ITH_NEU_XX.wav,neutral_3052.png,neutral,train
1084_ITS_DIS_XX.wav,disgust_3053.png,disgust,train
1026_ITH_FEA_XX.wav,fear_3054.png,fear,train
1045_ITH_NEU_XX.wav,neutral_3055.png,neutral,train
1013_TSI_DIS_XX.wav,disgust_3056.png,disgust,train
1032_IWL_FEA_XX.wav,fear_3057.png,fear,train
1049_IEO_SAD_LO.wav,sad_3058.png,sad,train
1004_TSI_ANG_XX.wav,angry_3059.png,angry,train
1063_MTI_DIS_XX.wav,disgust_3060.png,disgust,train
1027_TIE_FEA_XX.wav,fear_3061.png,fear,train
1070_IWW_DIS_XX.wav,disgust_3062.png,disgust,train
1090_IEO_SAD_HI.wav,sad_3063.png,sad,train
1058_IWL_NEU_XX.wav,neutral_3064.png,neutral,train
1032_TSI_FEA_XX.wav,fear_3065.png,fear,train
1074_MTI_DIS_XX.wav,disgust_3066.png,disgust,train
1026_MTI_HAP_XX.wav,happy_3067.png,happy,train
1038_WSI_HAP_XX.wav,happy_3068.png,happy,train
1050_TSI_HAP_XX.wav,happy_3069.png,happy,train
1066_IWL_DIS_XX.wav,disgust_3070.png,disgust,train
1083_MTI_FEA_XX.wav,fear_3071.png,fear,train
1051_IWW_ANG_XX.wav,angry_3072.png,angry,train
1075_MTI_ANG_XX.wav,angry_3073.png,angry,train
1089_TSI_HAP_XX.wav,happy_3074.png,happy,train
1018_IWL_HAP_XX.wav,happy_3075.png,happy,train
1032_MTI_ANG_XX.wav,angry_3076.png,angry,train
1063_TIE_NEU_XX.wav,neutral_3077.png,neutral,train
1015_WSI_FEA_XX.wav,fear_3078.png,fear,train
1089_TIE_HAP_XX.wav,happy_3079.png,happy,train
1005_IWL_HAP_XX.wav,happy_3080.png,happy,train
1075_WSI_NEU_XX.wav,neutral_3081.png,neutral,train
1019_TSI_FEA_XX.wav,fear_3082.png,fear,train
1078_IOM_ANG_XX.wav,angry_3083.png,angry,train
1034_IEO_DIS_LO.wav,disgust_3084.png,disgust,train
1065_ITS_NEU_XX.wav,neutral_3085.png,neutral,train
1013_TIE_FEA_XX.wav,fear_3086.png,fear,train
1088_TSI_NEU_XX.wav,neutral_3087.png,neutral,train
1080_IEO_HAP_MD.wav,happy_3088.png,happy,train
1043_IOM_SAD_XX.wav,sad_3089.png,sad,train
1019_MTI_NEU_XX.wav,neutral_3090.png,neutral,train
1014_IEO_FEA_MD.wav,fear_3091.png,fear,train
1031_WSI_ANG_XX.wav,angry_3092.png,angry,train
1049_DFA_ANG_XX.wav,angry_3093.png,angry,train
1049_TSI_FEA_XX.wav,fear_3094.png,fear,train
1062_IEO_SAD_HI.wav,sad_3095.png,sad,train
1044_IWW_DIS_XX.wav,disgust_3096.png,disgust,train
1035_WSI_FEA_XX.wav,fear_3097.png,fear,train
1069_TAI_NEU_XX.wav,neutral_3098.png,neutral,train
1044_TAI_NEU_XX.wav,neutral_3099.png,neutral,train
1045_WSI_ANG_XX.wav,angry_3100.png,angry,train
1079_IEO_DIS_HI.wav,disgust_3101.png,disgust,train
1002_IWL_SAD_XX.wav,sad_3102.png,sad,train
1023_IEO_FEA_LO.wav,fear_3103.png,fear,train
1035_ITS_HAP_XX.wav,happy_3104.png,happy,train
1029_ITS_SAD_XX.wav,sad_3105.png,sad,train
1073_TAI_FEA_XX.wav,fear_3106.png,fear,train
1082_TSI_NEU_XX.wav,neutral_3107.png,neutral,train
1002_TIE_SAD_XX.wav,sad_3108.png,sad,train
1017_IWW_SAD_XX.wav,sad_3109.png,sad,train
1045_TSI_HAP_XX.wav,happy_3110.png,happy,train
1020_TSI_ANG_XX.wav,angry_3111.png,angry,train
1020_IEO_ANG_LO.wav,angry_3112.png,angry,train
1072_TSI_NEU_XX.wav,neutral_3113.png,neutral,train
1087_TIE_SAD_XX.wav,sad_3114.png,sad,train
1087_IWL_ANG_XX.wav,angry_3115.png,angry,train
1028_IWL_HAP_XX.wav,happy_3116.png,happy,train
1063_IWL_FEA_XX.wav,fear_3117.png,fear,train
1069_MTI_ANG_XX.wav,angry_3118.png,angry,train
1061_IEO_SAD_MD.wav,sad_3119.png,sad,train
1059_DFA_HAP_XX.wav,happy_3120.png,happy,train
1087_IEO_HAP_MD.wav,happy_3121.png,happy,train
1005_TSI_NEU_XX.wav,neutral_3122.png,neutral,train
1075_TSI_ANG_XX.wav,angry_3123.png,angry,train
1019_ITS_SAD_XX.wav,sad_3124.png,sad,train
1047_DFA_DIS_XX.wav,disgust_3125.png,disgust,train
1052_ITH_ANG_XX.wav,angry_3126.png,angry,train
1080_TSI_HAP_XX.wav,happy_3127.png,happy,train
1005_WSI_FEA_XX.wav,fear_3128.png,fear,train
1030_TIE_DIS_XX.wav,disgust_3129.png,disgust,train
1022_IEO_SAD_HI.wav,sad_3130.png,sad,train
1035_IEO_SAD_LO.wav,sad_3131.png,sad,train
1020_TIE_FEA_XX.wav,fear_3132.png,fear,train
1025_WSI_DIS_XX.wav,disgust_3133.png,disgust,train
1012_IOM_HAP_XX.wav,happy_3134.png,happy,train
1051_TIE_ANG_XX.wav,angry_3135.png,angry,train
1072_ITS_SAD_XX.wav,sad_3136.png,sad,train
1016_IWL_HAP_XX.wav,happy_3137.png,happy,train
1005_DFA_SAD_XX.wav,sad_3138.png,sad,train
1032_IWL_HAP_XX.wav,happy_3139.png,happy,train
1052_ITS_FEA_XX.wav,fear_3140.png,fear,train
1065_IWL_NEU_XX.wav,neutral_3141.png,neutral,train
1036_IWL_ANG_XX.wav,angry_3142.png,angry,train
1013_ITS_HAP_XX.wav,happy_3143.png,happy,train
1087_WSI_DIS_XX.wav,disgust_3144.png,disgust,train
1031_IEO_NEU_XX.wav,neutral_3145.png,neutral,train
1001_TIE_NEU_XX.wav,neutral_3146.png,neutral,train
1040_IOM_DIS_XX.wav,disgust_3147.png,disgust,train
1036_IWW_DIS_XX.wav,disgust_3148.png,disgust,train
1005_IEO_DIS_HI.wav,disgust_3149.png,disgust,train
1077_TAI_DIS_XX.wav,disgust_3150.png,disgust,train
1061_IWL_NEU_XX.wav,neutral_3151.png,neutral,train
1057_IEO_SAD_HI.wav,sad_3152.png,sad,train
1066_IOM_DIS_XX.wav,disgust_3153.png,disgust,train
1014_IEO_FEA_HI.wav,fear_3154.png,fear,train
1023_IEO_SAD_MD.wav,sad_3155.png,sad,train
1051_IEO_DIS_HI.wav,disgust_3156.png,disgust,train
1091_DFA_FEA_XX.wav,fear_3157.png,fear,train
1084_TIE_NEU_XX.wav,neutral_3158.png,neutral,train
1074_IEO_DIS_LO.wav,disgust_3159.png,disgust,train
1031_WSI_FEA_XX.wav,fear_3160.png,fear,train
1043_WSI_SAD_XX.wav,sad_3161.png,sad,train
1039_IEO_ANG_LO.wav,angry_3162.png,angry,train
1042_TIE_HAP_XX.wav,happy_3163.png,happy,train
1046_TSI_SAD_XX.wav,sad_3164.png,sad,train
1010_IWW_FEA_XX.wav,fear_3165.png,fear,train
1051_ITH_SAD_XX.wav,sad_3166.png,sad,train
1068_WSI_NEU_XX.wav,neutral_3167.png,neutral,train
1004_IWW_ANG_XX.wav,angry_3168.png,angry,train
1030_TSI_ANG_XX.wav,angry_3169.png,angry,train
1015_IWL_DIS_XX.wav,disgust_3170.png,disgust,train
1060_WSI_NEU_XX.wav,neutral_3171.png,neutral,train
1066_IEO_SAD_MD.wav,sad_3172.png,sad,train
1014_IEO_DIS_HI.wav,disgust_3173.png,disgust,train
1045_MTI_SAD_XX.wav,sad_3174.png,sad,train
1056_ITH_HAP_XX.wav,happy_3175.png,happy,train
1086_ITH_ANG_XX.wav,angry_3176.png,angry,train
1012_IWL_FEA_XX.wav,fear_3177.png,fear,train
1031_TAI_FEA_XX.wav,fear_3178.png,fear,train
1014_TSI_DIS_XX.wav,disgust_3179.png,disgust,train
1007_TIE_FEA_XX.wav,fear_3180.png,fear,train
1074_IEO_HAP_HI.wav,happy_3181.png,happy,train
1057_TAI_SAD_XX.wav,sad_3182.png,sad,train
1011_TAI_FEA_XX.wav,fear_3183.png,fear,train
1030_IWL_ANG_XX.wav,angry_3184.png,angry,train
1082_IWW_SAD_XX.wav,sad_3185.png,sad,train
1064_IWL_HAP_XX.wav,happy_3186.png,happy,train
1067_IEO_SAD_LO.wav,sad_3187.png,sad,train
1077_TSI_DIS_XX.wav,disgust_3188.png,disgust,train
1070_WSI_FEA_XX.wav,fear_3189.png,fear,train
1020_ITH_FEA_XX.wav,fear_3190.png,fear,train
1082_MTI_NEU_XX.wav,neutral_3191.png,neutral,train
1002_IEO_SAD_HI.wav,sad_3192.png,sad,train
1071_ITH_ANG_XX.wav,angry_3193.png,angry,train
1028_IWW_DIS_XX.wav,disgust_3194.png,disgust,train
1043_IWW_ANG_XX.wav,angry_3195.png,angry,train
1058_IWW_ANG_XX.wav,angry_3196.png,angry,train
1084_TIE_ANG_XX.wav,angry_3197.png,angry,train
1053_IWW_DIS_XX.wav,disgust_3198.png,disgust,train
1035_IEO_DIS_LO.wav,disgust_3199.png,disgust,train
1060_IEO_SAD_HI.wav,sad_3200.png,sad,train
1010_DFA_DIS_XX.wav,disgust_3201.png,disgust,train
1042_TAI_DIS_XX.wav,disgust_3202.png,disgust,train
1001_TSI_HAP_XX.wav,happy_3203.png,happy,train
1061_IOM_ANG_XX.wav,angry_3204.png,angry,train
1055_IOM_NEU_XX.wav,neutral_3205.png,neutral,train
1085_ITS_FEA_XX.wav,fear_3206.png,fear,train
1032_WSI_NEU_XX.wav,neutral_3207.png,neutral,train
1074_IEO_HAP_MD.wav,happy_3208.png,happy,train
1015_ITS_NEU_XX.wav,neutral_3209.png,neutral,train
1001_IEO_NEU_XX.wav,neutral_3210.png,neutral,train
1047_WSI_NEU_XX.wav,neutral_3211.png,neutral,train
1091_IEO_ANG_LO.wav,angry_3212.png,angry,train
1020_TSI_DIS_XX.wav,disgust_3213.png,disgust,train
1019_DFA_HAP_XX.wav,happy_3214.png,happy,train
1073_IEO_FEA_LO.wav,fear_3215.png,fear,train
1073_IEO_FEA_MD.wav,fear_3216.png,fear,train
1070_IWW_HAP_XX.wav,happy_3217.png,happy,train
1018_IWL_NEU_XX.wav,neutral_3218.png,neutral,train
1018_TAI_NEU_XX.wav,neutral_3219.png,neutral,train
1056_TAI_NEU_XX.wav,neutral_3220.png,neutral,train
1086_IEO_ANG_MD.wav,angry_3221.png,angry,train
1008_IOM_NEU_XX.wav,neutral_3222.png,neutral,train
1009_IWW_HAP_XX.wav,happy_3223.png,happy,train
1089_ITS_SAD_XX.wav,sad_3224.png,sad,train
1091_IWL_ANG_XX.wav,angry_3225.png,angry,train
1058_IWL_FEA_XX.wav,fear_3226.png,fear,train
1084_IWL_HAP_XX.wav,happy_3227.png,happy,train
1081_ITS_FEA_XX.wav,fear_3228.png,fear,train
1015_TIE_DIS_XX.wav,disgust_3229.png,disgust,train
1002_TSI_FEA_XX.wav,fear_3230.png,fear,train
1034_MTI_FEA_XX.wav,fear_3231.png,fear,train
1033_TAI_HAP_XX.wav,happy_3232.png,happy,train
1079_IEO_HAP_HI.wav,happy_3233.png,happy,train
1060_TSI_SAD_XX.wav,sad_3234.png,sad,train
1064_MTI_FEA_XX.wav,fear_3235.png,fear,train
1072_MTI_DIS_XX.wav,disgust_3236.png,disgust,train
1031_IEO_SAD_MD.wav,sad_3237.png,sad,train
1072_IEO_DIS_LO.wav,disgust_3238.png,disgust,train
1005_IEO_FEA_LO.wav,fear_3239.png,fear,train
1008_MTI_NEU_XX.wav,neutral_3240.png,neutral,train
1048_IEO_NEU_XX.wav,neutral_3241.png,neutral,train
1065_ITH_FEA_XX.wav,fear_3242.png,fear,train
1041_TIE_DIS_XX.wav,disgust_3243.png,disgust,train
1033_IEO_HAP_MD.wav,happy_3244.png,happy,train
1060_TIE_NEU_XX.wav,neutral_3245.png,neutral,train
1054_IOM_HAP_XX.wav,happy_3246.png,happy,train
1018_ITS_SAD_XX.wav,sad_3247.png,sad,train
1009_TAI_FEA_XX.wav,fear_3248.png,fear,train
1037_ITH_ANG_XX.wav,angry_3249.png,angry,train
1070_TIE_FEA_XX.wav,fear_3250.png,fear,train
1032_IEO_ANG_MD.wav,angry_3251.png,angry,train
1040_TAI_DIS_XX.wav,disgust_3252.png,disgust,train
1003_TIE_NEU_XX.wav,neutral_3253.png,neutral,train
1023_MTI_FEA_XX.wav,fear_3254.png,fear,train
1038_ITH_FEA_XX.wav,fear_3255.png,fear,train
1084_TSI_HAP_XX.wav,happy_3256.png,happy,train
1056_ITS_SAD_XX.wav,sad_3257.png,sad,train
1010_IEO_DIS_LO.wav,disgust_3258.png,disgust,train
1015_TIE_FEA_XX.wav,fear_3259.png,fear,train
1008_IEO_ANG_LO.wav,angry_3260.png,angry,train
1025_IOM_DIS_XX.wav,disgust_3261.png,disgust,train
1022_TAI_FEA_XX.wav,fear_3262.png,fear,train
1024_IEO_ANG_MD.wav,angry_3263.png,angry,train
1082_IEO_ANG_MD.wav,angry_3264.png,angry,train
1044_DFA_DIS_XX.wav,disgust_3265.png,disgust,train
1041_DFA_NEU_XX.wav,neutral_3266.png,neutral,train
1040_TAI_HAP_XX.wav,happy_3267.png,happy,train
1051_IWL_FEA_XX.wav,fear_3268.png,fear,train
1054_MTI_NEU_XX.wav,neutral_3269.png,neutral,train
1071_TIE_HAP_XX.wav,happy_3270.png,happy,train
1014_IEO_ANG_LO.wav,angry_3271.png,angry,train
1075_IWW_FEA_XX.wav,fear_3272.png,fear,train
1074_IOM_DIS_XX.wav,disgust_3273.png,disgust,train
1046_IEO_ANG_LO.wav,angry_3274.png,angry,train
1004_IWW_SAD_XX.wav,sad_3275.png,sad,train
1015_DFA_ANG_XX.wav,angry_3276.png,angry,train
1011_IWW_HAP_XX.wav,happy_3277.png,happy,train
1089_TSI_NEU_XX.wav,neutral_3278.png,neutral,train
1079_MTI_FEA_XX.wav,fear_3279.png,fear,train
1061_ITS_SAD_XX.wav,sad_3280.png,sad,train
1072_IWW_FEA_XX.wav,fear_3281.png,fear,train
1014_DFA_ANG_XX.wav,angry_3282.png,angry,train
1056_TSI_FEA_XX.wav,fear_3283.png,fear,train
1052_IWW_SAD_XX.wav,sad_3284.png,sad,train
1068_MTI_FEA_XX.wav,fear_3285.png,fear,train
1020_TSI_FEA_XX.wav,fear_3286.png,fear,train
1027_TSI_ANG_XX.wav,angry_3287.png,angry,train
1044_IEO_SAD_MD.wav,sad_3288.png,sad,train
1011_ITS_DIS_XX.wav,disgust_3289.png,disgust,train
1076_IOM_SAD_XX.wav,sad_3290.png,sad,train
1008_IWL_HAP_XX.wav,happy_3291.png,happy,train
1003_ITH_FEA_XX.wav,fear_3292.png,fear,train
1080_IEO_NEU_XX.wav,neutral_3293.png,neutral,train
1034_TIE_NEU_XX.wav,neutral_3294.png,neutral,train
1075_IEO_DIS_LO.wav,disgust_3295.png,disgust,train
1046_MTI_SAD_XX.wav,sad_3296.png,sad,train
1047_IEO_NEU_XX.wav,neutral_3297.png,neutral,train
1051_IEO_SAD_HI.wav,sad_3298.png,sad,train
1065_TSI_ANG_XX.wav,angry_3299.png,angry,train
1032_IWL_NEU_XX.wav,neutral_3300.png,neutral,train
1062_WSI_FEA_XX.wav,fear_3301.png,fear,train
1013_TSI_NEU_XX.wav,neutral_3302.png,neutral,train
1001_ITH_HAP_XX.wav,happy_3303.png,happy,train
1013_IEO_DIS_LO.wav,disgust_3304.png,disgust,train
1049_IWL_DIS_XX.wav,disgust_3305.png,disgust,train
1024_WSI_ANG_XX.wav,angry_3306.png,angry,train
1004_IWW_DIS_XX.wav,disgust_3307.png,disgust,train
1084_IEO_HAP_HI.wav,happy_3308.png,happy,train
1088_MTI_FEA_XX.wav,fear_3309.png,fear,train
1077_IOM_FEA_XX.wav,fear_3310.png,fear,train
1073_IWW_NEU_XX.wav,neutral_3311.png,neutral,train
1064_ITS_NEU_XX.wav,neutral_3312.png,neutral,train
1003_IOM_DIS_XX.wav,disgust_3313.png,disgust,train
1070_ITH_DIS_XX.wav,disgust_3314.png,disgust,train
1087_IOM_FEA_XX.wav,fear_3315.png,fear,train
1035_IEO_ANG_LO.wav,angry_3316.png,angry,train
1079_TSI_HAP_XX.wav,happy_3317.png,happy,train
1074_WSI_ANG_XX.wav,angry_3318.png,angry,train
1012_IEO_SAD_LO.wav,sad_3319.png,sad,train
1076_MTI_SAD_XX.wav,sad_3320.png,sad,train
1070_ITS_DIS_XX.wav,disgust_3321.png,disgust,train
1013_WSI_HAP_XX.wav,happy_3322.png,happy,train
1014_TAI_ANG_XX.wav,angry_3323.png,angry,train
1039_IWW_FEA_XX.wav,fear_3324.png,fear,train
1059_IEO_SAD_MD.wav,sad_3325.png,sad,train
1076_IEO_FEA_HI.wav,fear_3326.png,fear,train
1060_ITS_NEU_XX.wav,neutral_3327.png,neutral,train
1055_TIE_ANG_XX.wav,angry_3328.png,angry,train
1086_IWW_NEU_XX.wav,neutral_3329.png,neutral,train
1001_WSI_DIS_XX.wav,disgust_3330.png,disgust,train
1084_ITH_FEA_XX.wav,fear_3331.png,fear,train
1090_MTI_NEU_XX.wav,neutral_3332.png,neutral,train
1046_IOM_NEU_XX.wav,neutral_3333.png,neutral,train
1064_IEO_ANG_LO.wav,angry_3334.png,angry,train
1076_IWL_DIS_XX.wav,disgust_3335.png,disgust,train
1034_TIE_FEA_XX.wav,fear_3336.png,fear,train
1051_IEO_HAP_HI.wav,happy_3337.png,happy,train
1012_DFA_SAD_XX.wav,sad_3338.png,sad,train
1066_IWW_SAD_XX.wav,sad_3339.png,sad,train
1030_IOM_FEA_XX.wav,fear_3340.png,fear,train
1029_IWL_DIS_XX.wav,disgust_3341.png,disgust,train
1005_IWL_ANG_XX.wav,angry_3342.png,angry,train
1066_TIE_DIS_XX.wav,disgust_3343.png,disgust,train
1003_DFA_ANG_XX.wav,angry_3344.png,angry,train
1011_IOM_FEA_XX.wav,fear_3345.png,fear,train
1087_MTI_FEA_XX.wav,fear_3346.png,fear,train
1024_DFA_ANG_XX.wav,angry_3347.png,angry,train
1029_IOM_ANG_XX.wav,angry_3348.png,angry,train
1044_TIE_HAP_XX.wav,happy_3349.png,happy,train
1031_TSI_HAP_XX.wav,happy_3350.png,happy,train
1087_IEO_SAD_LO.wav,sad_3351.png,sad,train
